timestamp,datetime,funding_rate,funding_rate_pct
1577836800000,2020-01-01T00:00:00.000Z,-0.00012359,-0.012359
1577865600000,2020-01-01T08:00:00.000Z,-0.00012383,-0.012383000000000002
1577894400000,2020-01-01T16:00:00.000Z,-9.664e-05,-0.009663999999999999
1577923200002,2020-01-02T00:00:00.002Z,3.662e-05,0.003662
1577952000000,2020-01-02T08:00:00.000Z,0.0001,0.01
1577980800000,2020-01-02T16:00:00.000Z,1.04e-06,0.000104
1578009600000,2020-01-03T00:00:00.000Z,-1.664e-05,-0.001664
1578038400000,2020-01-03T08:00:00.000Z,-1.553e-05,-0.001553
1578067200001,2020-01-03T16:00:00.001Z,0.0001,0.01
1578096000000,2020-01-04T00:00:00.000Z,0.0001,0.01
1578124800000,2020-01-04T08:00:00.000Z,8.4e-07,8.4e-05
1578153600000,2020-01-04T16:00:00.000Z,7.387e-05,0.0073869999999999995
1578182400000,2020-01-05T00:00:00.000Z,0.0001,0.01
1578211200000,2020-01-05T08:00:00.000Z,0.0001,0.01
1578240000000,2020-01-05T16:00:00.000Z,0.0001,0.01
1578268800000,2020-01-06T00:00:00.000Z,0.0001,0.01
1578297600000,2020-01-06T08:00:00.000Z,0.0001,0.01
1578326400000,2020-01-06T16:00:00.000Z,0.0001,0.01
1578355200000,2020-01-07T00:00:00.000Z,0.0001,0.01
1578384000001,2020-01-07T08:00:00.001Z,0.0001,0.01
1578412800000,2020-01-07T16:00:00.000Z,0.0001,0.01
1578441600000,2020-01-08T00:00:00.000Z,0.00012514,0.012514
1578470400000,2020-01-08T08:00:00.000Z,0.0001,0.01
1578499200001,2020-01-08T16:00:00.001Z,0.0001,0.01
1578528000000,2020-01-09T00:00:00.000Z,0.0001,0.01
1578556800000,2020-01-09T08:00:00.000Z,0.0001,0.01
1578585600000,2020-01-09T16:00:00.000Z,0.0001,0.01
1578614400000,2020-01-10T00:00:00.000Z,0.0001,0.01
1578643200000,2020-01-10T08:00:00.000Z,0.0001,0.01
1578672000000,2020-01-10T16:00:00.000Z,0.0001,0.01
1578700800000,2020-01-11T00:00:00.000Z,0.0001,0.01
1578729600000,2020-01-11T08:00:00.000Z,0.00017846,0.017846
1578758400000,2020-01-11T16:00:00.000Z,0.0001,0.01
1578787200000,2020-01-12T00:00:00.000Z,0.0001,0.01
1578816000000,2020-01-12T08:00:00.000Z,0.0001,0.01
1578844800000,2020-01-12T16:00:00.000Z,0.0001,0.01
1578873600001,2020-01-13T00:00:00.001Z,0.0001,0.01
1578902400000,2020-01-13T08:00:00.000Z,0.0001,0.01
1578931200000,2020-01-13T16:00:00.000Z,0.0001,0.01
1578960000000,2020-01-14T00:00:00.000Z,0.0001,0.01
1578988800000,2020-01-14T08:00:00.000Z,0.000259,0.0259
1579017600001,2020-01-14T16:00:00.001Z,0.0001,0.01
1579046400000,2020-01-15T00:00:00.000Z,0.00049392,0.049392
1579075200000,2020-01-15T08:00:00.000Z,0.00019497,0.019497
1579104000000,2020-01-15T16:00:00.000Z,0.0001,0.01
1579132800000,2020-01-16T00:00:00.000Z,0.0001,0.01
1579161600000,2020-01-16T08:00:00.000Z,0.00041191,0.041191
1579190400000,2020-01-16T16:00:00.000Z,0.00031466,0.031466
1579219200000,2020-01-17T00:00:00.000Z,0.0001,0.01
1579248000000,2020-01-17T08:00:00.000Z,0.00015027,0.015027
1579276800000,2020-01-17T16:00:00.000Z,0.00056749,0.056749
1579305600001,2020-01-18T00:00:00.001Z,0.0001,0.01
1579334400001,2020-01-18T08:00:00.001Z,0.00029182,0.029182
1579363200000,2020-01-18T16:00:00.000Z,0.00032081,0.032081
1579392000000,2020-01-19T00:00:00.000Z,0.00020041,0.020041
1579420800000,2020-01-19T08:00:00.000Z,0.00039329,0.039329
1579449600000,2020-01-19T16:00:00.000Z,0.00092467,0.09246700000000001
1579478400000,2020-01-20T00:00:00.000Z,0.00029702,0.029702
1579507200000,2020-01-20T08:00:00.000Z,0.0001,0.01
1579536000000,2020-01-20T16:00:00.000Z,0.00010782,0.010782
1579564800000,2020-01-21T00:00:00.000Z,0.00012057,0.012057
1579593600000,2020-01-21T08:00:00.000Z,0.00015425,0.015425000000000001
1579622400000,2020-01-21T16:00:00.000Z,0.0001574,0.01574
1579651200000,2020-01-22T00:00:00.000Z,0.0001,0.01
1579680000001,2020-01-22T08:00:00.001Z,0.00021392,0.021392
1579708800000,2020-01-22T16:00:00.000Z,0.0001,0.01
1579737600000,2020-01-23T00:00:00.000Z,0.0001,0.01
1579766400000,2020-01-23T08:00:00.000Z,0.0001,0.01
1579795200000,2020-01-23T16:00:00.000Z,0.00052304,0.052304
1579824000000,2020-01-24T00:00:00.000Z,0.00054719,0.054719000000000004
1579852800000,2020-01-24T08:00:00.000Z,0.00042124,0.042124
1579881600001,2020-01-24T16:00:00.001Z,0.00017948,0.017948000000000002
1579910400000,2020-01-25T00:00:00.000Z,0.0001,0.01
1579939200000,2020-01-25T08:00:00.000Z,0.0001,0.01
1579968000001,2020-01-25T16:00:00.001Z,0.0001,0.01
1579996800000,2020-01-26T00:00:00.000Z,0.0001,0.01
1580025600000,2020-01-26T08:00:00.000Z,0.0001,0.01
1580054400000,2020-01-26T16:00:00.000Z,0.0001,0.01
1580083200000,2020-01-27T00:00:00.000Z,0.0001,0.01
1580112000001,2020-01-27T08:00:00.001Z,0.0001,0.01
1580140800000,2020-01-27T16:00:00.000Z,0.0001,0.01
1580169600000,2020-01-28T00:00:00.000Z,0.0001,0.01
1580198400000,2020-01-28T08:00:00.000Z,0.00068689,0.068689
1580227200000,2020-01-28T16:00:00.000Z,0.00054394,0.054394000000000005
1580256000001,2020-01-29T00:00:00.001Z,0.00062324,0.062324
1580284800000,2020-01-29T08:00:00.000Z,0.00108193,0.10819300000000001
1580313600002,2020-01-29T16:00:00.002Z,0.00053694,0.053694
1580342400000,2020-01-30T00:00:00.000Z,0.000236,0.0236
1580371200000,2020-01-30T08:00:00.000Z,0.00024877,0.024877
1580400000000,2020-01-30T16:00:00.000Z,0.00034852,0.034852
1580428800000,2020-01-31T00:00:00.000Z,0.00053551,0.053551
1580457600000,2020-01-31T08:00:00.000Z,0.00077154,0.077154
1580486400000,2020-01-31T16:00:00.000Z,0.00039858,0.039858
1580515200000,2020-02-01T00:00:00.000Z,0.00074991,0.074991
1580544000000,2020-02-01T08:00:00.000Z,0.00065667,0.065667
1580572800000,2020-02-01T16:00:00.000Z,0.00049052,0.049052000000000005
1580601600000,2020-02-02T00:00:00.000Z,0.00028263,0.028263000000000003
1580630400000,2020-02-02T08:00:00.000Z,0.00034916,0.034916
1580659200000,2020-02-02T16:00:00.000Z,0.00065524,0.065524
1580688000000,2020-02-03T00:00:00.000Z,0.00060677,0.060676999999999995
1580716800000,2020-02-03T08:00:00.000Z,0.00035862,0.035862
1580745600000,2020-02-03T16:00:00.000Z,0.0001,0.01
1580774400000,2020-02-04T00:00:00.000Z,0.00099282,0.099282
1580803200001,2020-02-04T08:00:00.001Z,0.0005445,0.05445
1580832000000,2020-02-04T16:00:00.000Z,0.00038192,0.038192000000000004
1580860800002,2020-02-05T00:00:00.002Z,0.0001,0.01
1580889600000,2020-02-05T08:00:00.000Z,0.0001,0.01
1580918400000,2020-02-05T16:00:00.000Z,0.00052631,0.052631
1580947200000,2020-02-06T00:00:00.000Z,0.00164021,0.164021
1580976000000,2020-02-06T08:00:00.000Z,0.00078299,0.07829900000000001
1581004800000,2020-02-06T16:00:00.000Z,0.00055668,0.055668
1581033600000,2020-02-07T00:00:00.000Z,0.00035618,0.035618
1581062400000,2020-02-07T08:00:00.000Z,0.00019726,0.019726
1581091200001,2020-02-07T16:00:00.001Z,0.00034616,0.034616
1581120000000,2020-02-08T00:00:00.000Z,0.00039915,0.039915000000000006
1581148800000,2020-02-08T08:00:00.000Z,0.00062858,0.062858
1581177600000,2020-02-08T16:00:00.000Z,0.00099315,0.09931499999999999
1581206400000,2020-02-09T00:00:00.000Z,0.00042798,0.042798
1581235200000,2020-02-09T08:00:00.000Z,0.00081519,0.08151900000000001
1581264000000,2020-02-09T16:00:00.000Z,0.00113954,0.11395400000000001
1581292800000,2020-02-10T00:00:00.000Z,0.00106733,0.106733
1581321600000,2020-02-10T08:00:00.000Z,0.00125022,0.125022
1581350400009,2020-02-10T16:00:00.009Z,0.00097918,0.097918
1581379200000,2020-02-11T00:00:00.000Z,0.00043989,0.043989
1581408000000,2020-02-11T08:00:00.000Z,0.00064797,0.064797
1581436800000,2020-02-11T16:00:00.000Z,0.0005012,0.050120000000000005
1581465600000,2020-02-12T00:00:00.000Z,0.003,0.3
1581494400001,2020-02-12T08:00:00.001Z,0.00108055,0.108055
1581523200000,2020-02-12T16:00:00.000Z,0.00103884,0.103884
1581552000001,2020-02-13T00:00:00.001Z,0.00093553,0.093553
1581580800000,2020-02-13T08:00:00.000Z,0.00084403,0.08440299999999999
1581609600000,2020-02-13T16:00:00.000Z,0.00070414,0.070414
1581638400000,2020-02-14T00:00:00.000Z,0.0006332,0.06332
1581667200000,2020-02-14T08:00:00.000Z,0.00074453,0.07445299999999999
1581696000000,2020-02-14T16:00:00.000Z,0.00055952,0.055952
1581724800000,2020-02-15T00:00:00.000Z,0.00059113,0.059113000000000006
1581753600000,2020-02-15T08:00:00.000Z,0.0009686,0.09686
1581782400000,2020-02-15T16:00:00.000Z,0.00087369,0.087369
1581811200000,2020-02-16T00:00:00.000Z,0.00051202,0.051202
1581840000000,2020-02-16T08:00:00.000Z,0.00036973,0.036973000000000006
1581868800000,2020-02-16T16:00:00.000Z,0.00060847,0.060847
1581897600000,2020-02-17T00:00:00.000Z,0.00043179,0.043178999999999995
1581926400000,2020-02-17T08:00:00.000Z,0.0006096,0.06095999999999999
1581955200000,2020-02-17T16:00:00.000Z,0.00091076,0.091076
1581984000000,2020-02-18T00:00:00.000Z,0.00026967,0.026967
1582012800000,2020-02-18T08:00:00.000Z,0.00013952,0.013951999999999999
1582041600000,2020-02-18T16:00:00.000Z,0.00029662,0.029661999999999997
1582070400000,2020-02-19T00:00:00.000Z,0.00046396,0.046396
1582099200001,2020-02-19T08:00:00.001Z,0.00038487,0.038487
1582128000000,2020-02-19T16:00:00.000Z,0.00040757,0.040757
1582156800004,2020-02-20T00:00:00.004Z,0.0001,0.01
1582185600000,2020-02-20T08:00:00.000Z,0.0001,0.01
1582214400000,2020-02-20T16:00:00.000Z,0.0001,0.01
1582243200000,2020-02-21T00:00:00.000Z,0.0001,0.01
1582272000000,2020-02-21T08:00:00.000Z,0.0001,0.01
1582300800000,2020-02-21T16:00:00.000Z,0.0001,0.01
1582329600000,2020-02-22T00:00:00.000Z,0.0001,0.01
1582358400001,2020-02-22T08:00:00.001Z,0.0001,0.01
1582387200000,2020-02-22T16:00:00.000Z,0.00012243,0.012243
1582416000000,2020-02-23T00:00:00.000Z,0.00029663,0.029663
1582444800000,2020-02-23T08:00:00.000Z,0.0003901,0.03901
1582473600000,2020-02-23T16:00:00.000Z,0.00065308,0.065308
1582502400015,2020-02-24T00:00:00.015Z,0.00048774,0.048774000000000005
1582531200000,2020-02-24T08:00:00.000Z,0.00014587,0.014587000000000001
1582560000000,2020-02-24T16:00:00.000Z,0.0001,0.01
1582588800001,2020-02-25T00:00:00.001Z,0.00032389,0.032389
1582617600000,2020-02-25T08:00:00.000Z,0.00027363,0.027363000000000002
1582646400001,2020-02-25T16:00:00.001Z,0.00046949,0.046949
1582675200000,2020-02-26T00:00:00.000Z,0.0003617,0.03617
1582704000001,2020-02-26T08:00:00.001Z,0.0005063,0.05063
1582732800000,2020-02-26T16:00:00.000Z,0.0003866,0.03866
1582761600001,2020-02-27T00:00:00.001Z,0.00017363,0.017363
1582790400001,2020-02-27T08:00:00.001Z,0.0001,0.01
1582819200000,2020-02-27T16:00:00.000Z,0.0001,0.01
1582848000000,2020-02-28T00:00:00.000Z,0.0001,0.01
1582876800000,2020-02-28T08:00:00.000Z,0.00011659,0.011659
1582905600000,2020-02-28T16:00:00.000Z,0.00023604,0.023604
1582934400000,2020-02-29T00:00:00.000Z,0.00061536,0.061536
1582963200000,2020-02-29T08:00:00.000Z,0.00060166,0.060166
1582992000000,2020-02-29T16:00:00.000Z,0.00062345,0.062345
1583020800000,2020-03-01T00:00:00.000Z,0.00049317,0.049317
1583049600000,2020-03-01T08:00:00.000Z,0.00027933,0.027933
1583078400001,2020-03-01T16:00:00.001Z,0.00031033,0.031032999999999998
1583107200000,2020-03-02T00:00:00.000Z,0.0001872,0.01872
1583136000000,2020-03-02T08:00:00.000Z,0.0001,0.01
1583164800004,2020-03-02T16:00:00.004Z,0.0001,0.01
1583193600000,2020-03-03T00:00:00.000Z,0.0001,0.01
1583222400003,2020-03-03T08:00:00.003Z,0.0001,0.01
1583251200000,2020-03-03T16:00:00.000Z,0.0001,0.01
1583280000002,2020-03-04T00:00:00.002Z,0.0001,0.01
1583308800000,2020-03-04T08:00:00.000Z,0.0001,0.01
1583337600001,2020-03-04T16:00:00.001Z,0.00024328,0.024328
1583366400000,2020-03-05T00:00:00.000Z,0.0001,0.01
1583395200000,2020-03-05T08:00:00.000Z,0.00023481,0.023481000000000002
1583424000000,2020-03-05T16:00:00.000Z,0.00019521,0.019521
1583452800003,2020-03-06T00:00:00.003Z,0.00020373,0.020373
1583481600000,2020-03-06T08:00:00.000Z,0.00021759,0.021759
1583510400000,2020-03-06T16:00:00.000Z,0.00035706,0.035706
1583539200000,2020-03-07T00:00:00.000Z,0.00039476,0.039476000000000004
1583568000001,2020-03-07T08:00:00.001Z,0.00032086,0.032086
1583596800000,2020-03-07T16:00:00.000Z,0.00032714,0.032714
1583625600001,2020-03-08T00:00:00.001Z,0.00054685,0.054685
1583654400000,2020-03-08T08:00:00.000Z,0.00049747,0.049747
1583683200006,2020-03-08T16:00:00.006Z,0.00042921,0.042921
1583712000000,2020-03-09T00:00:00.000Z,0.0001,0.01
1583740800000,2020-03-09T08:00:00.000Z,0.0001,0.01
1583769600000,2020-03-09T16:00:00.000Z,0.0001,0.01
1583798400000,2020-03-10T00:00:00.000Z,0.0001,0.01
1583827200000,2020-03-10T08:00:00.000Z,0.0001,0.01
1583856000000,2020-03-10T16:00:00.000Z,0.0001,0.01
1583884800001,2020-03-11T00:00:00.001Z,0.0001,0.01
1583913600000,2020-03-11T08:00:00.000Z,0.0001,0.01
1583942400000,2020-03-11T16:00:00.000Z,0.00022898,0.022897999999999998
1583971200001,2020-03-12T00:00:00.001Z,0.00010572,0.010572
1584000000001,2020-03-12T08:00:00.001Z,0.0001,0.01
1584028800000,2020-03-12T16:00:00.000Z,-0.00015149,-0.015149
1584057600000,2020-03-13T00:00:00.000Z,-0.00016073,-0.016072999999999997
1584086400000,2020-03-13T08:00:00.000Z,-0.003,-0.3
1584115200002,2020-03-13T16:00:00.002Z,-0.00065378,-0.06537799999999999
1584144000000,2020-03-14T00:00:00.000Z,-0.00076421,-0.076421
1584172800001,2020-03-14T08:00:00.001Z,-4.946e-05,-0.004946
1584201600000,2020-03-14T16:00:00.000Z,-0.00050325,-0.050325
1584230400000,2020-03-15T00:00:00.000Z,-0.00047893,-0.047893000000000005
1584259200000,2020-03-15T08:00:00.000Z,-0.00054208,-0.054208
1584288000001,2020-03-15T16:00:00.001Z,-0.0004879,-0.04879
1584316800000,2020-03-16T00:00:00.000Z,-0.00028282,-0.028281999999999998
1584345600000,2020-03-16T08:00:00.000Z,-0.00036873,-0.036873
1584374400001,2020-03-16T16:00:00.001Z,-0.00090358,-0.090358
1584403200000,2020-03-17T00:00:00.000Z,-0.0002383,-0.02383
1584432000000,2020-03-17T08:00:00.000Z,-3.681e-05,-0.0036810000000000002
1584460800000,2020-03-17T16:00:00.000Z,-0.00010573,-0.010573
1584489600000,2020-03-18T00:00:00.000Z,-0.00014706,-0.014705999999999999
1584518400000,2020-03-18T08:00:00.000Z,-0.00035528,-0.035528
1584547200000,2020-03-18T16:00:00.000Z,-0.00033374,-0.033374
1584576000000,2020-03-19T00:00:00.000Z,-0.00015042,-0.015042000000000002
1584604800000,2020-03-19T08:00:00.000Z,-0.00022004,-0.022004
1584633600000,2020-03-19T16:00:00.000Z,-0.00027089,-0.027089
1584662400000,2020-03-20T00:00:00.000Z,-0.00015469,-0.015469
1584691200000,2020-03-20T08:00:00.000Z,-1.171e-05,-0.001171
1584720000000,2020-03-20T16:00:00.000Z,0.0001,0.01
1584748800000,2020-03-21T00:00:00.000Z,8.327e-05,0.008327
1584777600000,2020-03-21T08:00:00.000Z,-9.15e-06,-0.000915
1584806400000,2020-03-21T16:00:00.000Z,-0.00011557,-0.011557000000000001
1584835200000,2020-03-22T00:00:00.000Z,-2.842e-05,-0.002842
1584864000001,2020-03-22T08:00:00.001Z,0.0001,0.01
1584892800000,2020-03-22T16:00:00.000Z,2.24e-06,0.00022400000000000002
1584921600000,2020-03-23T00:00:00.000Z,-0.00016796,-0.016796000000000002
1584950400000,2020-03-23T08:00:00.000Z,-0.00016295,-0.016295
1584979200000,2020-03-23T16:00:00.000Z,0.0001,0.01
1585008000000,2020-03-24T00:00:00.000Z,0.0001,0.01
1585036800000,2020-03-24T08:00:00.000Z,0.0001,0.01
1585065600000,2020-03-24T16:00:00.000Z,0.0001,0.01
1585094400000,2020-03-25T00:00:00.000Z,0.0001,0.01
1585123200000,2020-03-25T08:00:00.000Z,9.958e-05,0.009958
1585152000001,2020-03-25T16:00:00.001Z,9.813e-05,0.009813
1585180800006,2020-03-26T00:00:00.006Z,-1.62e-05,-0.0016200000000000001
1585209600002,2020-03-26T08:00:00.002Z,0.0001,0.01
1585238400000,2020-03-26T16:00:00.000Z,1.599e-05,0.0015990000000000002
1585267200000,2020-03-27T00:00:00.000Z,6.223e-05,0.006223
1585296000000,2020-03-27T08:00:00.000Z,6.838e-05,0.006838
1585324800000,2020-03-27T16:00:00.000Z,1.48e-06,0.000148
1585353600000,2020-03-28T00:00:00.000Z,-0.00012203,-0.012203
1585382400000,2020-03-28T08:00:00.000Z,-0.00041263,-0.041263
1585411200000,2020-03-28T16:00:00.000Z,-0.0002165,-0.02165
1585440000000,2020-03-29T00:00:00.000Z,-0.00023282,-0.023282
1585468800001,2020-03-29T08:00:00.001Z,-0.0002912,-0.029119999999999997
1585497600000,2020-03-29T16:00:00.000Z,-0.00025613,-0.025612999999999997
1585526400000,2020-03-30T00:00:00.000Z,-0.0006431,-0.06430999999999999
1585555200000,2020-03-30T08:00:00.000Z,-0.00033817,-0.033817
1585584000000,2020-03-30T16:00:00.000Z,-6.982e-05,-0.006982
1585612800000,2020-03-31T00:00:00.000Z,-5.383e-05,-0.005383
1585641600001,2020-03-31T08:00:00.001Z,-0.00015273,-0.015273000000000002
1585670400001,2020-03-31T16:00:00.001Z,-0.000162,-0.0162
1585699200002,2020-04-01T00:00:00.002Z,-9.237e-05,-0.009237
1585728000000,2020-04-01T08:00:00.000Z,-0.0004868,-0.04868
1585756800001,2020-04-01T16:00:00.001Z,-0.00034983,-0.034983
1585785600000,2020-04-02T00:00:00.000Z,-0.0001933,-0.01933
1585814400000,2020-04-02T08:00:00.000Z,3.28e-05,0.00328
1585843200000,2020-04-02T16:00:00.000Z,9.417e-05,0.009417
1585872000000,2020-04-03T00:00:00.000Z,9.047e-05,0.009047000000000001
1585900800000,2020-04-03T08:00:00.000Z,7.9e-07,7.9e-05
1585929600000,2020-04-03T16:00:00.000Z,0.0001,0.01
1585958400000,2020-04-04T00:00:00.000Z,6.184e-05,0.006184
1585987200000,2020-04-04T08:00:00.000Z,5.655e-05,0.005655
1586016000000,2020-04-04T16:00:00.000Z,-7.77e-05,-0.007770000000000001
1586044800001,2020-04-05T00:00:00.001Z,-4.495e-05,-0.004495
1586073600000,2020-04-05T08:00:00.000Z,4.198e-05,0.004198
1586102400000,2020-04-05T16:00:00.000Z,3.859e-05,0.003859
1586131200000,2020-04-06T00:00:00.000Z,2.364e-05,0.002364
1586160000000,2020-04-06T08:00:00.000Z,6.54e-06,0.000654
1586188800000,2020-04-06T16:00:00.000Z,-8.471e-05,-0.008471
1586217600000,2020-04-07T00:00:00.000Z,-0.00012883,-0.012883
1586246400000,2020-04-07T08:00:00.000Z,-2.915e-05,-0.002915
1586275200000,2020-04-07T16:00:00.000Z,1.131e-05,0.001131
1586304000000,2020-04-08T00:00:00.000Z,-2.763e-05,-0.0027630000000000003
1586332800000,2020-04-08T08:00:00.000Z,0.0001,0.01
1586361600000,2020-04-08T16:00:00.000Z,6.677e-05,0.006677
1586390400000,2020-04-09T00:00:00.000Z,0.0001,0.01
1586419200001,2020-04-09T08:00:00.001Z,-0.00010005,-0.010005
1586448000000,2020-04-09T16:00:00.000Z,-8.854e-05,-0.008854
1586476800001,2020-04-10T00:00:00.001Z,-5.003e-05,-0.005003
1586505600000,2020-04-10T08:00:00.000Z,0.0001,0.01
1586534400000,2020-04-10T16:00:00.000Z,0.0001,0.01
1586563200000,2020-04-11T00:00:00.000Z,0.0001,0.01
1586592000000,2020-04-11T08:00:00.000Z,0.0001,0.01
1586620800000,2020-04-11T16:00:00.000Z,0.0001,0.01
1586649600000,2020-04-12T00:00:00.000Z,0.0001,0.01
1586678400006,2020-04-12T08:00:00.006Z,0.0001,0.01
1586707200001,2020-04-12T16:00:00.001Z,8.453e-05,0.008453
1586736000001,2020-04-13T00:00:00.001Z,7.954e-05,0.007954
1586764800000,2020-04-13T08:00:00.000Z,-0.00020271,-0.020270999999999997
1586793600000,2020-04-13T16:00:00.000Z,-2.882e-05,-0.002882
1586822400000,2020-04-14T00:00:00.000Z,-1.244e-05,-0.0012439999999999999
1586851200000,2020-04-14T08:00:00.000Z,5.454e-05,0.0054540000000000005
1586880000000,2020-04-14T16:00:00.000Z,-0.00020028,-0.020028
1586908800000,2020-04-15T00:00:00.000Z,-0.00012803,-0.012803
1586937600000,2020-04-15T08:00:00.000Z,-4.63e-05,-0.0046300000000000004
1586966400000,2020-04-15T16:00:00.000Z,2.925e-05,0.002925
1586995200000,2020-04-16T00:00:00.000Z,-7.017e-05,-0.007017
1587024000000,2020-04-16T08:00:00.000Z,-0.00046001,-0.046001
1587052800000,2020-04-16T16:00:00.000Z,6.364e-05,0.006363999999999999
1587081600000,2020-04-17T00:00:00.000Z,5.926e-05,0.005926
1587110400000,2020-04-17T08:00:00.000Z,3.345e-05,0.003345
1587139200000,2020-04-17T16:00:00.000Z,-6.771e-05,-0.006771
1587168000000,2020-04-18T00:00:00.000Z,-3.132e-05,-0.003132
1587196800000,2020-04-18T08:00:00.000Z,-0.00017145,-0.017145
1587225600000,2020-04-18T16:00:00.000Z,-0.00019642,-0.019642
1587254400000,2020-04-19T00:00:00.000Z,-0.00019142,-0.019142
1587283200000,2020-04-19T08:00:00.000Z,-5.966e-05,-0.005966
1587312000000,2020-04-19T16:00:00.000Z,8.514e-05,0.008514
1587340800000,2020-04-20T00:00:00.000Z,-1.31e-05,-0.00131
1587369600000,2020-04-20T08:00:00.000Z,-1.874e-05,-0.001874
1587398400000,2020-04-20T16:00:00.000Z,-5.762e-05,-0.005762
1587427200000,2020-04-21T00:00:00.000Z,-9.18e-05,-0.009179999999999999
1587456000001,2020-04-21T08:00:00.001Z,-7.539e-05,-0.007539
1587484800000,2020-04-21T16:00:00.000Z,0.0001,0.01
1587513600001,2020-04-22T00:00:00.001Z,-2.663e-05,-0.002663
1587542400000,2020-04-22T08:00:00.000Z,-0.00011402,-0.011401999999999999
1587571200000,2020-04-22T16:00:00.000Z,-0.00031244,-0.031243999999999997
1587600000000,2020-04-23T00:00:00.000Z,-0.0002234,-0.022340000000000002
1587628800001,2020-04-23T08:00:00.001Z,-0.00015491,-0.015491
1587657600000,2020-04-23T16:00:00.000Z,0.0001,0.01
1587686400000,2020-04-24T00:00:00.000Z,0.0001,0.01
1587715200000,2020-04-24T08:00:00.000Z,0.0001,0.01
1587744000000,2020-04-24T16:00:00.000Z,0.0001,0.01
1587772800003,2020-04-25T00:00:00.003Z,0.0001,0.01
1587801600000,2020-04-25T08:00:00.000Z,0.0001,0.01
1587830400000,2020-04-25T16:00:00.000Z,0.0001,0.01
1587859200000,2020-04-26T00:00:00.000Z,0.0001,0.01
1587888000000,2020-04-26T08:00:00.000Z,7.493e-05,0.0074930000000000005
1587916800000,2020-04-26T16:00:00.000Z,0.0001,0.01
1587945600000,2020-04-27T00:00:00.000Z,0.0001,0.01
1587974400005,2020-04-27T08:00:00.005Z,0.0001,0.01
1588003200000,2020-04-27T16:00:00.000Z,0.0001,0.01
1588032000000,2020-04-28T00:00:00.000Z,0.0001,0.01
1588060800000,2020-04-28T08:00:00.000Z,0.0001,0.01
1588089600000,2020-04-28T16:00:00.000Z,0.0001,0.01
1588118400000,2020-04-29T00:00:00.000Z,0.0001,0.01
1588147200001,2020-04-29T08:00:00.001Z,0.0001,0.01
1588176000000,2020-04-29T16:00:00.000Z,0.0001,0.01
1588204800000,2020-04-30T00:00:00.000Z,0.00013208,0.013208
1588233600000,2020-04-30T08:00:00.000Z,0.00097517,0.097517
1588262400000,2020-04-30T16:00:00.000Z,0.0001,0.01
1588291200000,2020-05-01T00:00:00.000Z,0.00021072,0.021072
1588320000000,2020-05-01T08:00:00.000Z,0.00017885,0.017885
1588348800000,2020-05-01T16:00:00.000Z,0.00013528,0.013527999999999998
1588377600000,2020-05-02T00:00:00.000Z,0.0001,0.01
1588406400000,2020-05-02T08:00:00.000Z,0.0001,0.01
1588435200000,2020-05-02T16:00:00.000Z,0.00010144,0.010144
1588464000000,2020-05-03T00:00:00.000Z,0.0001,0.01
1588492800000,2020-05-03T08:00:00.000Z,0.0001981,0.019809999999999998
1588521600000,2020-05-03T16:00:00.000Z,0.00015162,0.015161999999999998
1588550400000,2020-05-04T00:00:00.000Z,0.00011925,0.011925
1588579200005,2020-05-04T08:00:00.005Z,0.0001,0.01
1588608000000,2020-05-04T16:00:00.000Z,0.0001,0.01
1588636800000,2020-05-05T00:00:00.000Z,0.0001,0.01
1588665600000,2020-05-05T08:00:00.000Z,0.0001,0.01
1588694400000,2020-05-05T16:00:00.000Z,0.0001,0.01
1588723200001,2020-05-06T00:00:00.001Z,0.0001,0.01
1588752000000,2020-05-06T08:00:00.000Z,0.0001,0.01
1588780800000,2020-05-06T16:00:00.000Z,0.00035981,0.035981
1588809600000,2020-05-07T00:00:00.000Z,0.0001,0.01
1588838400011,2020-05-07T08:00:00.011Z,0.0001,0.01
1588867200000,2020-05-07T16:00:00.000Z,0.0001,0.01
1588896000000,2020-05-08T00:00:00.000Z,0.00016094,0.016093999999999997
1588924800001,2020-05-08T08:00:00.001Z,0.00034016,0.034016
1588953600000,2020-05-08T16:00:00.000Z,0.0005319,0.053189999999999994
1588982400000,2020-05-09T00:00:00.000Z,0.00042037,0.042037
1589011200000,2020-05-09T08:00:00.000Z,0.00075816,0.07581600000000001
1589040000000,2020-05-09T16:00:00.000Z,0.00058018,0.058018
1589068800000,2020-05-10T00:00:00.000Z,0.00042326,0.042326
1589097600000,2020-05-10T08:00:00.000Z,0.0001,0.01
1589126400000,2020-05-10T16:00:00.000Z,0.0001,0.01
1589155200000,2020-05-11T00:00:00.000Z,0.0001,0.01
1589184000000,2020-05-11T08:00:00.000Z,0.0001,0.01
1589212800000,2020-05-11T16:00:00.000Z,0.0001,0.01
1589241600000,2020-05-12T00:00:00.000Z,0.0001,0.01
1589270400001,2020-05-12T08:00:00.001Z,0.0001,0.01
1589299200000,2020-05-12T16:00:00.000Z,0.0001,0.01
1589328000000,2020-05-13T00:00:00.000Z,0.0001,0.01
1589356800000,2020-05-13T08:00:00.000Z,0.0001,0.01
1589385600000,2020-05-13T16:00:00.000Z,0.0001,0.01
1589414400000,2020-05-14T00:00:00.000Z,0.0001,0.01
1589443200000,2020-05-14T08:00:00.000Z,0.0001,0.01
